date,hx_px,ss_px,dxy,spx,sox,vix,hyoas,move,rspt,smh
2025-12-17,549773.9375,107038.171875,98.37000274658203,6721.43017578125,6695.31005859375,17.6200008392334,299.0,62.7400016784668,44.62407302856445,338.18768310546875
2025-12-18,550771.75,106740.5703125,98.43000030517578,6774.759765625,6863.6298828125,16.8700008392334,295.0,60.0099983215332,45.282508850097656,346.1728515625
2025-12-19,545782.875,105450.953125,98.5999984741211,6834.5,7067.8701171875,14.90999984741211,290.0,59.40999984741211,46.050689697265625,355.125
2025-12-22,578709.5,109617.4140625,98.29000091552734,6878.490234375,7145.56982421875,14.079999923706055,288.0,61.70000076293945,46.379188537597656,359.70001220703125
2025-12-23,582700.5625,110609.421875,97.94000244140625,6909.7900390625,7184.5400390625,14.0,283.0,61.16999816894531,46.24938201904297,363.1600036621094
2025-12-24,586691.625,110212.6171875,97.9800033569336,6932.0498046875,7204.3701171875,13.470000267028809,284.0,59.47999954223633,46.33924865722656,364.1700134277344
2025-12-26,597667.1875,116065.5,98.0199966430664,6929.93994140625,7207.64013671875,13.600000381469727,286.0,58.5,46.439090728759766,365.8599853515625
2025-12-29,638575.9375,119121.8046875,98.04000091552734,6905.740234375,7178.27001953125,14.199999809265137,287.0,59.209999084472656,46.199459075927734,364.2099914550781
2025-12-30,649551.4375,119520.53125,98.23999786376953,6896.240234375,7169.10009765625,14.329999923706055,284.0,63.97999954223633,46.02971649169922,363.30999755859375
2025-12-31,,,98.27999877929688,6845.5,7083.1298828125,14.949999809265137,281.0,63.959999084472656,45.440616607666016,360.1300048828125
2026-01-02,675493.625,128093.3125,98.41999816894531,6858.47021484375,7367.47021484375,14.510000228881836,283.0,62.36000061035156,45.69023513793945,373.29998779296875
2026-01-05,694451.3125,137662.9375,98.2699966430664,6902.0498046875,7446.4501953125,14.899999618530273,281.0,64.70999908447266,46.02971649169922,377.5899963378906
2026-01-06,724384.5625,138460.390625,98.58000183105469,6944.81982421875,7650.93017578125,14.75,279.0,65.81999969482422,47.38764572143555,387.6199951171875
2026-01-07,740349.0,140553.765625,98.68000030517578,6920.93017578125,7574.8701171875,15.380000114440918,279.0,66.1500015258789,46.91836166381836,385.0199890136719
2026-01-08,754317.875,138360.703125,98.93000030517578,6921.4599609375,7436.10009765625,15.449999809265137,276.0,66.94000244140625,46.359214782714844,378.9800109863281
2026-01-09,742344.5625,138560.078125,99.12999725341797,6966.27978515625,7638.77978515625,14.489999771118164,274.0,61.54999923706055,47.04816436767578,389.2200012207031
2026-01-12,747333.4375,138360.703125,98.86000061035156,6977.27001953125,7674.83984375,15.119999885559082,274.0,62.900001525878906,47.2179069519043,390.6600036621094
2026-01-13,736357.9375,137164.515625,99.12999725341797,6963.740234375,7747.990234375,15.979999542236328,275.0,60.790000915527344,47.04816436767578,391.5299987792969
2026-01-14,740349.0,139855.96875,99.12999725341797,6926.60009765625,7701.47021484375,16.75,276.0,58.11000061035156,46.78855895996094,388.3500061035156
2026-01-15,747333.4375,143444.578125,99.31999969482422,6944.47021484375,7837.2998046875,15.84000015258789,271.0,56.13999938964844,47.08810043334961,396.4100036621094
2026-01-16,754317.875,148428.75,99.38999938964844,6940.009765625,7927.41015625,15.859999656677246,265.0,58.04999923706055,47.10807418823242,400.3900146484375
2026-01-19,762300.0,148827.484375,,,,,265.0,,,
2026-01-20,741346.8125,144740.453125,98.63999938964844,6796.85986328125,7794.18994140625,20.09000015258789,273.0,66.66999816894531,46.089630126953125,390.3900146484375
