date,all_adv,all_dec,all_unch,all_nh,all_nl,all_nhl_n,all_ma20,all_ma50,all_ma200,all_upvol,all_dnvol,all_amt,all_turnover,kospi_adv,kospi_dec,kospi_unch,kospi_nh,kospi_nl,kospi_nhl_n,kospi_ma20,kospi_ma50,kospi_ma200,kospi_upvol,kospi_dnvol,kospi_amt,kospi_turnover,kosdaq_adv,kosdaq_dec,kosdaq_unch,kosdaq_nh,kosdaq_nl,kosdaq_nhl_n,kosdaq_ma20,kosdaq_ma50,kosdaq_ma200,kosdaq_upvol,kosdaq_dnvol,kosdaq_amt,kosdaq_turnover,top10_share,penny_share,top50_penny,cap_up,cap_down,kospi_close,kosdaq_close,vkospi,usdkrw,putcall,ew_close,ew_mom
2025-10-21,960,1468,203,0,0,0,36.6299,39.1603,,14.7243,13.7188,28.9369,0.8076,362,493,81,0,0,0,44.1711,42.0321,,9.2576,9.2917,18.8645,0.6055,598,975,122,0,0,0,32.4675,37.5668,,5.4666,4.4272,10.0724,2.1543,28.4565,1.229,0,6,0,3823.84,872.5,30.62,1430.74,0.873,14519.0,10.9199
2025-10-22,1529,910,192,0,0,0,41.4987,42.9389,,18.9411,4.6326,23.8092,0.655,630,242,64,0,0,0,53.5829,48.3422,,13.307,2.0677,15.4804,0.4892,899,668,128,0,0,0,34.8288,39.9407,,5.6341,2.5649,8.3288,1.7682,31.0396,1.292,1,5,0,3883.68,879.15,29.98,1430.4,0.872,14765.0,12.508
2025-10-23,713,1727,191,0,0,0,37.5285,39.2598,,10.7694,12.8074,23.7672,0.6602,258,599,79,0,0,0,46.9519,44.492,,5.9167,9.998,16.0242,0.5115,455,1128,112,0,0,0,32.3304,36.3582,,4.8527,2.8094,7.743,1.6574,30.2215,1.237,0,5,0,3845.56,872.03,30.63,1435.84,0.853,14726.0,11.9196
2025-10-24,1165,1271,195,0,0,0,39.7338,41.4346,,21.4607,5.0233,26.7931,0.7274,468,402,66,0,0,0,49.9465,46.8449,,15.2375,2.403,17.8008,0.5544,697,869,129,0,0,0,34.1003,38.4342,,6.2232,2.6203,8.9922,1.9013,28.9405,0.9313,0,5,0,3941.59,883.08,31.29,,0.768,14973.0,13.4939
2025-10-27,1382,1070,179,0,0,0,45.9696,44.1053,,24.2625,5.1373,29.9696,0.7936,555,316,65,0,0,0,58.1818,51.4439,,16.8308,3.1037,20.0475,0.6088,827,754,114,0,0,0,39.233,40.0356,,7.4316,2.0336,9.9221,2.051,29.0497,0.8928,0,2,0,4042.83,902.7,32.94,1436.97,0.789,15186.0,14.79
2025-10-28,1021,1401,212,0,0,0,45.7414,44.8302,,14.7516,12.9126,27.9153,0.7445,373,498,67,0,0,0,58.1818,51.9786,,9.5473,9.9681,19.6905,0.603,648,903,145,0,0,0,38.8791,40.866,,5.2043,2.9445,8.2248,1.6993,35.0902,0.8104,0,5,0,4010.41,903.3,33.24,1430.97,0.889,15249.0,14.9451
2025-10-29,815,1618,201,0,0,0,41.9011,42.1213,,23.1419,7.6763,31.2358,0.8204,303,557,78,0,0,0,52.2995,47.8075,,17.0255,4.6919,22.0088,0.662,512,1061,123,0,0,0,36.1652,38.968,,6.1164,2.9844,9.2271,1.9105,34.1662,1.1946,0,5,0,4081.15,901.59,32.63,1425.97,0.816,15329.0,15.223
2025-10-30,484,2021,129,0,0,0,33.4601,36.7658,,19.4379,13.036,32.8104,0.8615,190,699,49,0,0,0,43.1016,42.9947,,14.5458,9.1008,23.7556,0.7131,294,1322,80,0,0,0,28.1416,33.3136,,4.8921,3.9352,9.0548,1.8965,36.365,1.1939,0,4,0,4086.89,890.86,31.89,1424.01,0.922,15106.0,13.2551
2025-10-31,1037,1406,191,0,0,0,33.7262,37.2474,,20.4278,11.6568,32.4596,0.847,317,552,69,0,0,0,40.5348,40.9626,,14.2766,8.4216,22.982,0.6861,720,854,122,0,0,0,29.9705,35.1896,,6.1512,3.2352,9.4776,1.9639,40.0697,0.4887,0,5,0,4107.5,900.42,30.4,1424.02,0.859,15116.0,13.0407
2025-11-03,841,1669,124,0,0,0,31.3688,35.2134,,28.1082,6.336,35.6822,0.907,287,605,46,0,0,0,36.2567,37.9679,,18.4587,4.119,22.6894,0.6589,554,1064,78,0,0,0,28.6726,33.6886,,9.6495,2.217,12.9927,2.6479,34.4494,0.6081,0,7,0,4221.87,914.55,32.89,1427.17,0.919,15206.0,13.4275
2025-11-04,1062,1408,165,0,0,0,30.9388,35.4667,,13.7382,17.9805,32.3812,0.8397,377,501,60,0,0,0,35.6838,38.5027,,4.9772,14.6571,20.2437,0.6027,685,907,105,0,0,0,28.3186,33.787,,8.761,3.3233,12.1375,2.441,33.2369,0.7185,0,4,0,4121.74,926.57,35.78,1428.97,0.95,15259.0,13.5345
2025-11-05,495,2017,123,0,0,0,22.9951,29.7411,,7.5743,32.541,40.3148,1.0765,166,731,41,0,0,0,25.7479,32.4064,,3.8125,25.3935,29.2579,0.8972,329,1286,82,0,0,0,21.4749,28.2673,,3.7618,7.1475,11.0569,2.2844,38.7323,0.8058,0,6,0,4004.42,901.89,40.51,1439.8101,1.192,14770.0,9.6541
2025-11-06,1462,1019,154,0,0,0,26.9859,32.0518,,15.8789,15.8965,31.8881,0.8481,627,263,48,0,0,0,34.4017,37.5401,,10.7827,10.2158,21.0603,0.6425,835,756,106,0,0,0,22.8909,29.0189,,5.0962,5.6807,10.8277,2.2467,37.0715,0.7368,0,9,0,4026.45,898.17,40.2,1439.74,1.154,15008.0,11.16
2025-11-07,477,2006,152,0,0,0,21.6648,27.0167,,6.8599,20.2603,27.923,0.7568,208,674,56,0,0,0,27.7778,32.2995,,2.9194,15.1524,18.3538,0.5702,269,1332,96,0,0,0,18.2891,24.0992,,3.9405,5.1079,9.5692,2.0311,34.4035,0.5987,0,2,0,3953.76,876.81,41.88,1447.9,0.993,14697.0,8.6266
2025-11-10,2106,397,133,0,0,0,32.8772,34.9696,,20.7459,3.3041,24.6345,0.6495,798,98,42,0,0,0,45.5128,45.1337,,14.7533,1.3122,16.4636,0.4966,1308,299,91,0,0,0,25.8997,29.3562,,5.9925,1.9919,8.1709,1.7114,35.281,0.6699,0,4,1,4073.24,888.35,39.75,1454.0,1.181,15156.0,11.7558
2025-11-11,899,1550,187,0,0,0,32.1551,33.79,,19.7095,10.0396,29.9351,0.7838,337,536,65,0,0,0,43.3761,43.4225,,14.1403,5.4774,19.7509,0.5907,562,1014,122,0,0,0,25.9587,28.4702,,5.5692,4.5623,10.1842,2.1433,38.068,0.6799,0,5,2,4106.39,884.27,38.93,1456.09,1.037,15071.0,10.8807
2025-11-12,2092,417,127,0,0,0,44.0897,40.5632,,15.849,8.958,24.9152,0.6445,781,116,41,0,0,0,57.5855,52.6203,,8.947,6.5928,15.5961,0.4616,1311,301,86,0,0,0,36.6372,33.9043,,6.9021,2.3652,9.3191,1.912,27.2167,0.5892,0,10,0,4150.39,906.51,36.1,1459.84,0.932,15482.0,13.6206
2025-11-13,1344,1075,217,0,0,0,48.6887,41.6286,,16.1937,10.0527,26.9893,0.6938,473,378,87,0,0,0,60.2564,53.6898,,9.0551,7.8448,17.4158,0.5129,871,697,130,0,0,0,42.3009,34.9675,,7.1386,2.2078,9.5735,1.9366,32.3966,1.1878,0,2,0,4170.63,918.37,33.34,1468.02,0.939,15680.0,14.7805
2025-11-14,497,1978,162,0,0,0,39.3767,35.7686,,7.6815,18.9713,27.444,0.7321,167,713,58,0,0,0,50.3205,48.877,,2.9469,14.4252,17.4004,0.533,330,1265,104,0,0,0,33.3333,28.5292,,4.7346,4.5461,10.0436,2.0747,35.6064,0.6873,0,5,2,4011.57,897.9,36.66,1468.71,1.076,15284.0,11.6261
2025-11-17,1041,1432,165,0,0,0,37.8563,36.4916,,15.9518,5.4639,22.2276,0.5824,389,487,62,0,0,0,48.3974,48.0214,,10.9676,3.1561,14.2957,0.4294,652,945,103,0,0,0,32.0354,30.124,,4.9842,2.3078,7.9319,1.6276,32.6443,0.6207,0,4,2,4089.25,902.67,34.36,1446.53,1.108,15294.0,11.4542
2025-11-18,280,2251,109,0,0,0,26.3778,27.968,,4.477,17.0516,22.7825,0.6169,82,812,44,0,0,0,31.8376,38.0749,,1.1732,12.2808,13.7047,0.4259,198,1439,65,0,0,0,23.3628,22.3863,,3.3038,4.7708,9.0778,1.9106,31.2397,0.8417,0,3,1,3953.62,878.7,39.26,1461.6899,1.401,14898.0,8.3532
2025-11-19,1060,1398,183,0,0,0,26.5678,27.7778,,8.8542,13.298,22.3512,0.6092,458,414,66,0,0,0,33.9744,37.861,,4.4121,9.9697,14.5265,0.4543,602,984,117,0,0,0,22.4779,22.2091,,4.4421,3.3283,7.8248,1.6614,30.7822,0.6523,0,5,1,3929.51,871.32,39.51,1456.55,1.261,14928.0,8.3544
2025-11-20,2062,438,141,0,0,0,35.6899,33.5616,,19.002,2.8784,22.8286,0.6098,744,138,56,0,0,0,45.406,46.4171,,13.3389,1.3991,14.9205,0.4577,1318,300,85,0,0,0,30.3245,26.4619,,5.663,1.4792,7.9081,1.6351,35.2996,0.5753,0,5,0,4004.85,891.94,36.28,1466.13,1.058,15176.0,9.9106
2025-11-21,409,2108,125,0,0,0,28.4738,27.3973,,4.3085,16.3783,21.5722,0.5983,178,710,50,0,0,0,37.42,38.6096,,1.4993,12.4465,14.0686,0.4486,231,1398,75,0,0,0,23.5259,21.205,,2.8092,3.9318,7.5036,1.5978,38.1208,0.9944,1,4,0,3853.26,863.95,41.38,1473.25,1.055,14825.0,7.1543
2025-11-24,898,1570,175,0,0,0,26.7274,26.2077,,11.5576,16.0948,28.3513,0.7862,301,571,66,0,0,0,34.2217,37.3262,,7.9368,12.5611,21.11,0.6722,597,999,109,0,0,0,22.5825,20.0708,,3.6209,3.5337,7.2413,1.5554,37.2234,0.4783,0,4,1,3846.06,856.44,38.72,1467.73,1.168,14647.0,5.6716
2025-11-25,1054,1407,184,0,0,0,25.9681,24.9525,,11.2764,8.8758,20.4646,0.5658,323,547,70,0,0,0,31.6631,34.1176,,6.6861,6.069,12.9975,0.4124,731,860,114,0,0,0,22.8184,19.8937,,4.5903,2.8068,7.4672,1.6054,33.0238,0.6929,0,4,0,3857.78,856.03,37.16,1474.86,1.222,14622.0,5.2908
2025-11-26,2050,448,147,0,0,0,36.4844,30.582,,21.4849,1.6798,23.3608,0.6291,769,120,51,0,0,0,47.3348,42.7807,,15.1421,0.4285,15.6088,0.4823,1281,328,96,0,0,0,30.4835,23.8489,,6.3429,1.2513,7.752,1.6251,36.9486,0.6312,0,5,0,3960.87,877.32,33.06,1464.92,1.217,14978.0,7.6309
2025-11-27,1156,1281,208,0,0,0,36.7882,30.2777,,13.7184,6.9049,21.2981,0.5702,388,479,73,0,0,0,45.7356,42.139,,8.242,4.3301,12.8524,0.3946,768,802,135,0,0,0,31.8396,23.7308,,5.4765,2.5748,8.4457,1.764,35.4557,0.5455,0,5,0,3986.91,880.06,30.79,1470.59,1.016,15071.0,8.0808
2025-11-28,1925,550,171,0,0,0,51.3852,36.1734,,12.975,9.9386,23.2861,0.6286,591,279,70,0,0,0,55.0107,46.2032,,2.8409,8.6519,11.8262,0.3688,1334,271,101,0,0,0,49.3813,30.6375,,10.1341,1.2867,11.4599,2.3029,30.0949,0.4629,0,6,0,3926.59,912.67,30.24,1461.4,1.026,15028.0,7.5628
2025-12-01,1207,1230,209,0,0,0,53.055,38.3796,,14.1222,8.8397,23.1136,0.6237,382,483,75,0,0,0,53.838,46.5241,,6.2034,5.4674,11.7364,0.3664,825,747,134,0,0,0,52.6223,33.8843,,7.9188,3.3722,11.3772,2.2622,29.4111,0.7172,0,4,0,3920.37,922.38,31.55,1465.62,0.97,14998.0,7.1487
2025-12-02,1658,779,209,0,0,0,59.1271,42.906,,18.2536,3.8887,22.557,0.5984,636,224,80,0,0,0,61.194,52.0856,,10.3134,1.6899,12.3666,0.3789,1022,555,129,0,0,0,57.9847,37.8394,,7.9402,2.1988,10.1903,2.0144,29.4385,1.0465,0,5,0,3994.93,928.42,29.73,1470.17,1.327,15196.0,8.3687
2025-12-03,1651,797,198,0,0,0,66.148,47.2423,,16.9421,5.8697,23.1747,0.6091,651,224,65,0,0,0,69.8294,58.9305,,10.1851,3.1116,13.4997,0.4094,1000,573,133,0,0,0,64.1131,40.791,,6.757,2.758,9.675,1.9053,32.4486,1.1079,0,9,0,4036.3,932.01,29.36,1467.36,0.932,15389.0,9.5331
2025-12-04,804,1652,190,0,0,0,60.4704,45.5513,,15.7306,9.7468,25.9587,0.6829,280,591,69,0,0,0,64.3923,56.5775,,7.2884,6.2863,13.644,0.4145,524,1061,121,0,0,0,58.3039,39.469,,8.4421,3.4605,12.3147,2.4172,29.3349,0.9371,0,5,0,4028.51,929.83,28.4,1465.03,0.991,15412.0,9.4798
2025-12-05,1506,948,193,0,0,0,64.4158,49.2776,,19.8056,8.5738,28.6404,0.7426,597,274,69,0,0,0,70.0426,61.9251,,13.8842,2.2697,16.2881,0.4862,909,674,124,0,0,0,61.3074,42.3009,,5.9215,6.3041,12.3523,2.4382,35.0801,0.8015,0,11,0,4100.05,924.74,26.95,1472.38,0.944,15457.0,9.6045
2025-12-08,969,1468,210,0,0,0,61.6844,48.1369,,18.0916,7.9166,26.8722,0.6885,313,548,79,0,0,0,65.7783,60.8556,,10.5363,3.9454,15.0509,0.4434,656,920,131,0,0,0,59.4229,41.1209,,7.5553,3.9712,11.8213,2.3272,34.2664,0.9341,0,6,0,4154.85,927.79,27.33,1471.8101,0.8,15492.0,9.6625
2025-12-09,1030,1401,216,0,0,0,59.9393,48.251,,12.6717,9.3488,23.4018,0.6005,395,475,70,0,0,0,63.2196,60.4278,,6.6659,6.4714,13.2415,0.391,635,926,146,0,0,0,58.1272,41.5339,,6.0058,2.8774,10.1602,1.989,35.2216,1.1509,1,7,1,4143.55,931.35,27.87,1468.51,0.849,15526.0,9.7256
2025-12-10,886,1569,193,0,0,0,58.2859,47.0342,,11.6878,10.1043,22.4377,0.5764,281,588,71,0,0,0,59.1684,58.5027,,5.3825,6.9082,12.4406,0.3681,605,981,122,0,0,0,57.7987,40.708,,6.3054,3.1961,9.9971,1.948,33.9195,1.004,0,8,0,4135.0,935.0,27.64,1467.9301,0.922,15447.0,9.0036
2025-12-11,1515,940,194,0,0,0,65.2009,50.5323,,14.5581,15.2217,30.681,0.7921,548,322,70,0,0,0,67.0576,61.4973,,9.0139,10.7565,20.149,0.5996,967,618,124,0,0,0,64.1765,44.4838,,5.5442,4.4652,10.532,2.0524,29.9687,0.7722,0,9,0,4110.62,934.64,27.4,1469.04,1.075,15497.0,9.1982
2025-12-12,1540,911,199,0,0,0,69.9621,53.4221,,22.1649,5.8708,28.7553,0.7333,653,218,69,0,0,0,75.5864,66.3102,,14.1544,2.1431,16.5553,0.486,887,693,130,0,0,0,66.8625,46.3127,,8.0105,3.7277,12.2,2.3696,30.8259,0.5173,0,5,0,4167.16,937.34,25.05,1470.85,1.241,15640.0,10.0398
2025-12-15,1028,1442,181,0,0,0,65.922,52.3194,,12.4409,13.4121,26.4991,0.6864,348,527,65,0,0,0,72.1748,65.3476,,4.3433,10.3109,15.2465,0.4558,680,915,116,0,0,0,62.478,45.1327,,8.0976,3.1012,11.2526,2.1824,31.7079,0.7048,0,8,0,4090.59,938.83,26.92,1472.91,0.984,15670.0,10.0771
2025-12-16,485,2035,132,0,0,0,52.2529,45.7241,,8.9702,18.2787,29.5477,0.783,185,709,47,0,0,0,59.8081,57.5855,,4.2908,11.878,16.3452,0.4999,300,1326,85,0,0,0,48.0916,39.174,,4.6794,6.4006,13.2025,2.6214,34.501,0.6903,0,10,0,3999.13,916.11,28.37,1467.48,1.167,15359.0,7.7548
2025-12-17,1332,1117,204,0,0,0,53.3687,48.1566,,13.1168,9.6145,24.3461,0.6374,531,340,70,0,0,0,62.3667,61.3248,,8.4064,4.2199,12.9933,0.3915,801,777,134,0,0,0,48.4155,40.885,,4.7104,5.3946,11.3528,2.2675,32.8225,1.1175,1,13,0,4056.41,911.07,26.78,1471.74,1.127,15402.0,7.9127
2025-12-18,615,1873,166,0,0,0,44.6841,44.0137,,10.2865,12.4243,22.9081,0.6085,194,684,63,0,0,0,51.8124,56.5171,,4.1823,8.6805,12.9497,0.3963,421,1189,103,0,0,0,40.7625,37.1091,,6.1043,3.7438,9.9584,2.0042,33.0926,2.5402,2,13,0,3994.51,901.33,27.86,1474.0,0.959,15166.0,6.1335
2025-12-19,1720,756,179,0,0,0,51.2287,48.4607,,16.4012,10.252,27.4013,0.7222,606,271,64,0,0,0,58.2979,60.1496,,8.3572,7.5796,16.2916,0.4953,1114,485,115,0,0,0,47.3314,42.0059,,8.044,2.6725,11.1097,2.2017,29.1163,1.2858,0,8,1,4020.55,915.27,27.27,1474.36,1.128,15201.0,6.2562
2025-12-22,1618,839,198,0,0,0,57.1267,51.8054,,20.0583,4.2196,25.1202,0.6488,533,339,69,0,0,0,60.6383,61.4316,,10.5894,2.2296,12.9708,0.3861,1085,500,129,0,0,0,55.1906,46.4897,,9.4688,1.99,12.1494,2.3716,33.5255,1.1773,0,12,3,4105.93,929.14,27.19,1473.72,1.165,15447.0,7.8454
2025-12-23,555,1919,182,0,0,0,44.121,47.6245,,14.6377,9.552,24.992,0.6448,216,652,73,0,0,0,50.1064,57.1581,,8.7598,4.2531,13.449,0.3992,339,1267,109,0,0,0,40.8211,42.3599,,5.878,5.2989,11.543,2.2769,32.9245,0.7533,0,12,4,4117.32,919.56,26.11,1476.84,1.117,15373.0,7.2049
2025-12-24,970,1456,230,0,0,0,41.6478,46.7503,,12.0683,9.8667,23.1915,0.5996,378,479,84,0,0,0,47.5532,57.0513,,4.8002,6.7441,11.9099,0.3542,592,977,146,0,0,0,38.3939,41.0619,,7.2681,3.1226,11.2815,2.2308,31.3039,0.6135,0,6,0,4108.62,915.2,25.99,1478.67,1.164,15329.0,6.7984
2025-12-26,874,1608,175,0,0,0,35.8277,45.268,,17.8265,9.454,27.5057,0.7073,244,638,59,0,0,0,37.5532,53.2051,,10.1462,5.9576,16.1793,0.4786,630,970,116,0,0,0,34.8769,40.885,,7.6803,3.4963,11.3264,2.2283,37.8988,1.1584,0,13,0,4129.68,919.67,26.2,1446.52,0.93,15224.0,5.9713
2025-12-29,1144,1350,163,0,0,0,32.5775,40.935,,21.1103,4.6094,26.4809,0.6668,317,570,54,0,0,0,28.9362,44.4444,,12.1667,2.3838,14.6239,0.4233,827,780,109,0,0,0,34.5838,38.9971,,8.9436,2.2256,11.857,2.2957,35.1109,1.5845,1,8,0,4220.56,932.59,27.48,1441.33,1.009,15244.0,6.0132
2025-12-30,956,1520,182,0,0,0,30.5745,40.0988,,14.0839,9.3721,23.6617,0.5972,329,544,68,0,0,0,25.4255,41.7735,,8.219,4.8251,13.1735,0.382,627,976,114,0,0,0,33.4115,39.174,,5.8649,4.547,10.4882,2.0448,35.5598,1.9376,1,8,1,4214.17,925.47,28.85,1434.71,0.83,15214.0,5.6958
2026-01-02,1493,1012,153,0,0,0,39.6447,43.1015,,21.9344,6.4734,28.6901,0.7081,373,517,51,0,0,0,28.5106,38.5684,,13.6696,4.0302,17.7579,0.5032,1120,495,102,0,0,0,45.7796,45.6047,,8.2649,2.4432,10.9323,2.0901,36.0782,1.0237,0,11,2,4309.63,945.57,30.6,1443.64,1.059,15171.0,5.3011
2026-01-05,1222,1277,159,0,0,0,40.5742,43.3295,,28.9686,5.8007,35.003,0.8369,435,445,61,0,0,0,30.6383,39.3162,,20.2473,2.5328,22.9797,0.6291,787,832,98,0,0,0,46.0457,45.5457,,8.7213,3.2679,12.0233,2.2699,39.7811,1.1803,0,6,0,4457.52,957.5,33.03,1440.48,0.891,15339.0,6.3674
2026-01-06,984,1495,179,0,0,0,38.0431,41.5431,,27.2603,8.2737,36.1684,0.8539,396,476,69,0,0,0,31.7021,39.1026,,21.2847,3.9804,25.8328,0.6968,588,1019,110,0,0,0,41.5349,42.8909,,5.9756,4.2933,10.3357,1.9557,42.1004,1.5625,0,8,0,4525.48,955.97,34.33,1445.5601,0.726,15422.0,6.84
2026-01-07,580,1933,145,0,0,0,31.9229,37.0159,,26.8429,13.388,40.5125,0.9525,199,679,63,0,0,0,25.6383,34.6482,,21.0007,7.9644,29.1862,0.7826,381,1254,82,0,0,0,35.3837,38.3255,,5.8422,5.4236,11.3263,2.1618,44.5095,0.9161,0,12,0,4551.06,947.39,35.57,1444.96,0.94,15382.0,6.4709
2026-01-08,546,1985,127,0,0,0,26.0952,32.65,,18.335,18.8051,37.2972,0.8773,174,724,43,0,0,0,19.2553,28.678,,12.1963,15.035,27.2555,0.7309,372,1261,84,0,0,0,29.8595,34.8467,,6.1387,3.77,10.0416,1.9225,43.1485,1.2182,0,10,2,4552.37,944.06,35.21,1446.14,0.93,15294.0,5.7586
2026-01-09,1444,1023,191,0,0,0,30.1623,35.4594,,21.8512,10.5314,32.8266,0.7667,537,336,68,0,0,0,22.6596,32.0896,,16.5859,6.9066,23.7871,0.6331,907,687,123,0,0,0,34.2891,37.3231,,5.2653,3.6247,9.0395,1.7235,41.4928,1.1257,0,12,0,4586.32,947.92,34.16,1450.08,2.9,15540.0,7.3433
2026-01-12,1399,1067,192,0,0,0,34.2642,38.8762,,21.4381,11.5451,33.3066,0.772,527,345,69,0,0,0,28.617,36.7804,,14.6987,8.1432,23.0612,0.6087,872,722,123,0,0,0,37.3684,40.0354,,6.7395,3.4019,10.2455,1.9497,36.4489,1.1711,1,10,0,4624.79,949.81,33.5,1455.24,2.597,15723.0,8.4911
2026-01-13,1078,1405,175,0,0,0,35.7224,38.6105,43.3205,23.301,12.0406,35.6202,0.8154,445,428,68,0,0,0,33.2979,36.9936,48.927,16.7801,8.5209,25.4671,0.6626,633,977,107,0,0,0,37.0544,39.5047,40.1689,6.5208,3.5197,10.1531,1.9338,37.6574,1.0659,0,12,0,4692.64,948.98,32.52,1464.9301,2.219,16039.0,10.5468
2026-01-14,1223,1259,176,0,0,0,36.2745,40.8729,43.7283,21.8282,10.7134,33.0728,0.7534,555,332,54,0,0,0,38.2572,41.1514,50.2146,17.6969,6.5305,24.2873,0.6278,668,927,122,0,0,0,35.1841,40.7189,40.0844,4.1313,4.183,8.7855,1.6846,36.0161,1.2529,0,15,0,4723.1,942.18,31.57,1473.01,2.2,16139.0,11.1178
2026-01-15,1320,1157,183,0,0,0,39.3517,42.0114,44.6373,28.3264,6.1878,34.8947,0.7827,484,384,73,0,0,0,42.2954,41.6844,51.824,19.5796,4.1532,24.0516,0.6118,836,773,110,0,0,0,37.7336,42.1921,40.6024,8.7469,2.0346,10.8431,2.0586,32.4224,0.79,0,17,0,4797.55,951.16,32.39,1462.9,2.474,16321.0,12.2329
2026-01-16,920,1567,173,0,0,0,37.8297,40.2277,44.4444,27.1321,13.4599,41.1144,0.9139,372,500,69,0,0,0,40.5951,42.2175,52.0386,17.4879,9.0605,26.9343,0.6785,548,1067,104,0,0,0,36.3106,39.1279,40.1807,9.6442,4.3995,14.1801,2.6799,33.8966,0.6249,0,11,0,4840.74,954.59,31.62,1468.84,1.79,16365.0,12.4051
2026-01-19,1200,1300,160,0,0,0,40.4896,40.9488,44.0586,31.4049,6.7937,38.7408,0.8498,394,485,62,0,0,0,43.1456,41.3646,51.6094,20.5094,4.472,25.4463,0.6327,806,815,98,0,0,0,39.0315,40.7189,39.8193,10.8955,2.3217,13.2945,2.4767,34.1844,0.9777,0,17,0,4904.66,968.36,32.99,1471.58,1.727,16533.0,13.4193
2026-01-20,1787,722,151,0,0,0,48.5122,46.3202,46.7593,21.0201,21.1265,42.4905,0.935,662,227,52,0,0,0,53.4538,49.0405,55.3648,11.3037,15.5583,27.1393,0.6779,1125,495,99,0,0,0,45.7993,44.8174,41.9277,9.7164,5.5682,15.3513,2.8371,31.4366,0.7741,0,14,0,4885.75,976.37,34.56,1471.52,1.75,16766.0,14.8462
2026-01-21,567,1974,119,0,0,0,39.4955,40.1366,43.656,29.1291,21.4996,50.8852,1.1175,184,708,49,0,0,0,43.9957,42.2175,51.3948,17.9386,12.4363,30.4984,0.7575,383,1266,70,0,0,0,37.0262,38.987,39.3137,11.1905,9.0633,20.3868,3.867,40.4441,0.6576,0,14,1,4909.93,951.29,35.58,1477.78,1.893,16593.0,13.5075
2026-01-22,1512,959,189,0,0,0,46.5738,44.5751,45.8542,30.9292,17.3739,48.9255,1.064,563,312,66,0,0,0,51.8597,47.6546,53.1116,20.183,11.9943,32.5973,0.8029,949,647,123,0,0,0,43.6735,42.874,41.7821,10.7461,5.3797,16.3281,3.0347,36.0255,0.6329,0,15,0,4952.53,970.35,36.36,1464.83,2.815,16835.0,14.9858
2026-01-23,1815,690,155,0,0,0,59.3527,51.8209,48.9395,26.6076,18.8512,46.3105,0.9979,676,209,56,0,0,0,65.4623,54.9041,56.7597,16.2861,12.9879,29.9758,0.733,1139,481,99,0,0,0,56.0023,50.1178,44.5515,10.3216,5.8633,16.3348,2.9626,34.8179,0.9812,0,12,1,4990.07,993.93,34.09,1463.26,2.102,17097.0,16.5894
2026-01-26,1832,698,130,0,0,0,71.6221,59.8028,51.639,28.3299,16.8842,48.4809,1.0434,503,388,50,0,0,0,71.4134,58.4222,58.0472,7.5604,11.916,22.7181,0.5601,1329,310,80,0,0,0,71.7366,60.565,48.0433,20.7695,4.9681,25.7628,4.3627,33.2181,0.5529,0,13,0,4949.59,1064.41,34.35,1444.8101,1.617,17008.0,15.7918
2026-01-27,1296,1193,171,0,0,0,71.3695,61.2585,52.1203,35.1309,11.1784,46.5412,0.9764,408,472,61,0,0,0,69.7131,58.742,57.8326,21.1529,7.5705,28.7789,0.6908,888,721,110,0,0,0,72.2772,62.6471,48.917,13.978,3.6079,17.7623,2.9569,36.8634,0.5492,0,13,0,5084.85,1082.59,34.81,1440.98,1.847,17102.0,16.2389
2026-01-28,1330,1154,176,0,0,0,71.0685,62.0076,52.5058,43.3402,10.5563,54.5128,1.1202,430,438,73,0,0,0,69.8193,58.4222,57.5107,23.1757,7.2305,30.9298,0.7298,900,716,103,0,0,0,71.7531,63.9835,49.6992,20.1645,3.3258,23.583,3.7546,34.8567,0.7299,0,9,0,5170.81,1133.52,38.68,1432.51,1.212,17255.0,17.0741
2026-01-29,1552,922,186,0,0,0,74.003,64.7103,54.3562,41.291,17.3094,59.0698,1.1999,576,286,79,0,0,0,74.0701,62.3667,59.0129,23.0116,12.8131,36.1515,0.8451,976,636,107,0,0,0,73.9662,66.0012,51.7449,18.2794,4.4963,22.9183,3.5505,36.8106,0.8558,0,8,0,5221.25,1164.41,38.92,1429.27,1.791,17571.0,18.9923
2026-01-30,752,1762,146,0,0,0,65.839,59.8637,51.9661,26.8021,28.5531,58.0627,1.1805,278,600,63,0,0,0,67.3751,59.0618,57.1888,15.9748,18.878,35.2306,0.8231,474,1162,83,0,0,0,64.9971,60.3053,49.0373,10.8273,9.6751,22.8321,3.578,38.4886,1.0606,1,5,0,5224.36,1149.44,39.58,1428.76,2.379,17437.0,17.861
2026-02-02,360,2202,99,0,0,0,47.7427,48.5995,47.6484,7.8891,39.14,48.4416,1.0385,114,796,31,0,0,0,46.865,47.0149,53.1116,2.3879,28.8781,31.3159,0.7724,246,1406,68,0,0,0,48.2236,49.4718,44.5848,5.5012,10.2619,17.1257,2.8065,38.9117,0.8467,0,9,0,4949.67,1098.36,47.37,1448.8,1.825,16731.0,12.9246
2026-02-03,2181,356,124,0,0,0,63.3183,58.4185,51.6962,43.1537,2.2969,45.5161,0.9161,823,76,42,0,0,0,66.8438,59.5949,57.5107,29.8356,0.787,30.6327,0.707,1358,280,82,0,0,0,61.3861,57.7713,48.4356,13.3182,1.5099,14.8834,2.3422,38.4744,0.8619,0,12,0,5288.08,1144.33,50.14,1452.54,1.297,17516.0,18.0033
